region,firm_type,university_tier,education,english_cefr,english_value,experience_years,genai_adopted,productivity_index,monthly_salary_bdt,weekly_learning_hours
Rajshahi,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,0.6369005326101287,0,109.90419902221724,57090.893017797905,3.8543300385777886
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,5.880701866520535,1,135.52360299658244,82967.19854734774,4.7860464900024935
Dhaka,Outsourcing,T3 (Private),MSc,C1,4.0,4.450337638756903,1,147.95460932770087,49069.54754796107,5.97161232332064
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,15.0,1,156.25465964590867,129414.21907946514,4.9184665240473535
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,A2,1.0,10.10982470437104,0,136.46053807600336,105419.35132110426,3.7972923941010697
Rajshahi,Local SME,"T1 (BUET, DU, IUT)",BSc,A2,1.0,2.7610389884319595,0,111.4794996879571,33181.93201358042,8.0124674038867
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B2,3.0,10.56114429016188,1,148.24499089412967,70369.81552052719,5.443783185119759
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,5.518396890642369,1,140.73900585929965,64107.28883355133,4.965346852091559
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,7.383924827788126,0,114.27846300411872,62390.41256161713,3.421737614460748
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,0.7432101089683519,0,107.14489897702477,37066.19222734287,3.285909244304866
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",MSc,C1,4.0,5.846752020082637,0,111.97203688532113,76795.44691756663,4.22676650834766
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,3.3023483556562763,1,130.86862093672386,57996.90888341606,2.531697712372952
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,B1,2.0,2.297371142869276,0,112.74924616165313,69418.23437212536,4.387952932712896
Rajshahi,Local SME,T3 (Private),Diploma,B2,3.0,1.7978786431674412,0,106.79271031564187,35504.18981196949,4.62137801768559
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,2.665770253812238,1,131.6988645895377,74518.68221777586,3.3693008598049534
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,3.472061982761681,0,118.5386648968634,40301.00253310363,4.958293524567385
Rajshahi,Local SME,T3 (Private),BSc,B2,3.0,5.007736401444962,0,118.2944281547028,56665.88884411787,5.4218701344864995
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,2.7084464724153836,1,133.74050281417368,40749.19578894367,5.090723489649649
Dhaka,Freelancer,T3 (Private),PhD,B1,2.0,5.341354583413721,0,101.93993704746758,56329.4566893686,2.2903892105385517
Chittagong,Freelancer,"T1 (BUET, DU, IUT)",BSc,C1,4.0,4.849733307817189,1,137.91373094030564,59729.13884700367,7.9901529898365595
Chittagong,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,C1,4.0,6.578044509501151,1,159.0974771520922,75197.56038535984,4.883401417380278
Dhaka,Freelancer,Self-taught,BSc,B1,2.0,7.474763373952755,1,143.16594622061206,89748.18157443673,4.967495560616026
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,2.724675368461991,1,156.83555015821682,65715.13006692192,5.471079258730075
Dhaka,Local SME,T3 (Private),Diploma,B2,3.0,12.246670592706764,0,118.72742144868401,76798.37065665326,2.9400632508571447
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,8.099818131002172,0,112.43354701857528,66666.20595477043,2.1954248891788257
Dhaka,MNC subsidiary,T3 (Private),Diploma,B2,3.0,0.4430393277811302,1,123.1119068483498,59434.696132505465,3.2664381253574515
Sylhet,Local SME,T3 (Private),BSc,C1,4.0,7.514523264960843,1,160.93546889615286,81048.86769176689,3.4496384609365958
Dhaka,Outsourcing,T3 (Private),PhD,B2,3.0,9.313551710990097,0,125.3209620378121,69280.97172577464,4.2074151731934935
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,4.730917219413619,0,109.11877521234051,59360.54163743691,4.278294422007427
Khulna,Outsourcing,Self-taught,BSc,B1,2.0,3.4350891958465186,1,137.45110258810885,35931.84218080772,7.822339204435699
Khulna,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,12.069394726013257,1,136.79064591274772,60047.279723233325,5.232370668370257
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,A2,1.0,6.965651984723941,1,98.41115316842105,88566.94527047516,5.899306903966518
Sylhet,Local SME,"T2 (KUET, RUET, SUST)",PhD,B1,2.0,5.879461998338503,1,109.87213007563923,24510.123855584065,2.9168725113015013
Chittagong,MNC subsidiary,T3 (Private),Diploma,C1,4.0,2.6360660265626374,1,135.74522809579696,92169.18605134131,1.990151553070848
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,A2,1.0,4.055643588055771,1,129.1914804773894,61208.770446803086,7.309098143231054
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,2.7328134211160875,1,106.48068490079444,47963.89585242713,3.949664812170674
Dhaka,Local SME,T3 (Private),MSc,A2,1.0,5.094542238256468,1,114.97726157605145,61698.927504907006,4.969083575670169
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,3.9276708282044694,1,151.12314594624587,57699.93429548413,6.038283316831146
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,5.27626032323991,1,146.34388702840232,59833.20416676914,3.5904338595270096
Sylhet,Local SME,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,4.5634987963179245,1,115.92940084260619,61846.86692771595,5.475053753431112
Sylhet,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,4.916953890085916,0,121.96816705281779,29545.50761113641,4.808847054513859
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,0.815213214829767,0,93.60016673182378,31382.77833786223,4.953247056380055
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,C1,4.0,4.954535644603312,1,169.03989252860214,63703.302613032574,6.4670180826348505
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,0.4768934596888872,1,145.9681395096352,39626.29440326451,4.020288835434252
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",MSc,B2,3.0,4.466674108290291,1,130.99632832591942,50843.38675711471,3.194224388806954
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,4.027590548158526,0,115.00010630663367,44726.92583228886,2.662150571675204
Sylhet,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,1.8593030780450173,0,104.57137487458658,46477.21221058976,4.854286849876002
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,8.472968553977307,1,155.56141814109424,75838.98668154732,7.519303526672451
Sylhet,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,9.248928033964692,0,112.74796861048556,51875.93521592895,3.1931582586419416
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,5.224832208675387,0,110.38392739480017,67589.99081832313,2.6970240869341002
Chittagong,Freelancer,T3 (Private),MSc,B1,2.0,5.081422787610526,0,90.80123040429666,53664.81573388867,2.530967435783035
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,4.182753389167264,1,159.2774394819909,78206.96174135107,3.4546342721966017
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,5.9804685857637025,1,136.26777326871897,99147.7277021411,3.929549484567713
Chittagong,MNC subsidiary,T3 (Private),MSc,B1,2.0,6.518832607408428,1,133.2584354480634,39001.93131846047,6.467329804434637
Sylhet,Outsourcing,Self-taught,Diploma,B1,2.0,4.642536591415119,1,149.45485672165617,41552.07196683812,3.2760524065506473
Sylhet,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,C1,4.0,9.875697101699737,1,156.93940576360322,114170.52842838486,8.851593391231063
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,13.765445076880615,0,121.26434335638426,112078.39452631354,0.9778305006217907
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,2.3257268994691573,1,134.6809539107754,48786.88139126945,5.934384302803756
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,9.164310631138259,0,140.127148650538,107678.6376227193,2.2138832565741655
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,6.46218459728344,1,146.34121635516746,80070.13739698865,4.42924948184095
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,6.36416319735301,1,144.08498056536874,71582.68725079586,8.720061789122335
Sylhet,Local SME,"T1 (BUET, DU, IUT)",BSc,B1,2.0,4.101934241520075,0,121.47978735467501,68569.7857612384,3.705257218525589
Dhaka,Outsourcing,Self-taught,BSc,B2,3.0,2.0006079047984757,0,103.4726417615333,49053.01381438662,5.329526111006167
Dhaka,MNC subsidiary,Self-taught,Diploma,B1,2.0,2.0421806809456684,0,105.49617058380058,61226.38670275897,4.08708564839539
Sylhet,Outsourcing,T3 (Private),BSc,B2,3.0,7.739064973940968,1,170.4683604149208,59902.96491050718,3.2208180148008347
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B1,2.0,4.227590853765616,1,127.92252796896229,71860.58340456575,5.9111979843758995
Sylhet,Outsourcing,"T1 (BUET, DU, IUT)",MSc,A2,1.0,7.000167059204698,1,118.38942420239918,61973.02527279936,4.405347872383379
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",PhD,B1,2.0,3.1567391022396665,1,119.05824542926182,35526.07519141933,4.462271001301001
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,B1,2.0,6.470484355207866,1,127.26602955060775,62524.80920210811,7.411398219989586
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,1.2056303292785306,1,118.98908029672153,53294.31078298549,5.826032911857374
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,C1,4.0,7.983755033260601,1,159.99181019406376,97090.9565598626,3.7213970902823794
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,1.8453445565093662,1,184.49388739951988,52523.458779784676,3.1189399737614982
Dhaka,Local SME,T3 (Private),BSc,A2,1.0,11.826967680763259,0,135.58606487604254,116141.7413053394,4.3445070792742895
Chittagong,Outsourcing,T3 (Private),BSc,C1,4.0,1.8009283217156804,1,106.61996805113898,29332.658353349958,5.3534807816295515
Sylhet,Local SME,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,5.225138024206824,0,120.2102588552053,43241.56633382867,3.816292979892597
Dhaka,Outsourcing,T3 (Private),MSc,C1,4.0,0.679124790193087,1,134.5656424474294,48314.856494979016,4.644803065096756
Dhaka,Local SME,T3 (Private),Diploma,B2,3.0,2.462708041919566,1,125.34336146383421,42576.82909366652,3.229541765597938
Sylhet,Local SME,"T1 (BUET, DU, IUT)",BSc,C1,4.0,7.907291767501036,1,145.83466780110135,73033.27678478336,6.489338231369587
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,A2,1.0,2.055487328437903,1,125.23043736994194,75391.45220759028,6.275162104880228
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,4.951301542265095,0,111.51219774105574,64541.8534261403,1.8768771499330592
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,C1,4.0,3.8361010239993796,1,164.06081645816965,54514.73673360839,2.9527643005355575
Khulna,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,1.1614173988597274,0,108.10578740627878,54558.15357622576,2.420365120677939
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,A2,1.0,1.683043534173296,1,132.5289791574384,49035.75034741675,6.588264081733014
Khulna,Freelancer,T3 (Private),BSc,A2,1.0,7.738640533140232,0,108.56583398680142,52459.8256377742,0.673749534699333
Sylhet,MNC subsidiary,Self-taught,BSc,C1,4.0,3.8235418565975627,1,139.7986413814159,52366.91577611447,5.36491114965337
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",PhD,B1,2.0,5.1103862631201995,0,127.75308117289796,83238.08832338109,3.863818786084979
Khulna,MNC subsidiary,T3 (Private),Diploma,C1,4.0,2.5391688179775906,1,159.1657304973981,39476.49594991368,5.723467376599586
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,1.6843704918482194,1,129.80457841239362,42736.94407653495,5.973215101530818
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,A2,1.0,11.86780168892621,1,138.04020114682788,70562.53790497423,5.697962873979327
Chittagong,Outsourcing,Self-taught,BSc,B2,3.0,6.630611970919724,1,133.83704011998066,55200.75608305861,5.993675023012981
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,2.2776186708816035,0,121.92222418296794,50539.78315443517,4.107190141582038
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,6.849527293338418,0,123.80224143419426,106516.30392506174,5.4028506888712835
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,10.532001686718054,1,142.1255507374218,183608.70195813748,4.555933683305977
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,C1,4.0,0.9743068345345857,1,128.43344267320222,61901.73568961388,5.478417466004839
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",PhD,C1,4.0,7.4974868075677135,1,143.27302625863254,50180.682663763946,3.572857036264452
Dhaka,MNC subsidiary,T3 (Private),Diploma,B1,2.0,12.348082621275223,1,133.93066326901473,80972.6586283144,6.154505353752687
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",MSc,A2,1.0,10.080018363983838,1,132.08699579779847,89893.21599092791,7.415774170038794
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,4.90555410280043,1,157.3553531445604,77570.79204651415,5.9606595069124895
Dhaka,Freelancer,Self-taught,Diploma,B1,2.0,4.2816888672816615,1,115.53103249217286,72880.16647799975,6.093761515429949
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,A2,1.0,7.063127422702502,1,133.7335847138488,96276.10593273821,6.897802255614555
Sylhet,Local SME,"T1 (BUET, DU, IUT)",BSc,C1,4.0,9.081629452138237,1,157.5141217434027,83240.66533597148,5.521144143410827
Dhaka,MNC subsidiary,Self-taught,BSc,B2,3.0,1.5116129673507879,1,130.97075269904295,35485.2885640674,5.064713203203784
Chittagong,MNC subsidiary,"T1 (BUET, DU, IUT)",MSc,C1,4.0,4.566857576218599,1,133.62424187540964,50123.42575390537,6.450206819059351
Dhaka,Local SME,Self-taught,BSc,B1,2.0,7.334021130401123,0,121.59374936376356,73212.15112541839,4.143888746004394
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,5.436644052744819,0,110.1273736919501,42865.45186203558,5.76935433366988
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",MSc,B2,3.0,8.00372661620531,1,138.58358800845872,86083.78771056293,4.618874866036945
Dhaka,MNC subsidiary,T3 (Private),BSc,C1,4.0,7.268093091233359,1,104.58586333546319,60963.51966451709,8.335220646932239
Dhaka,Local SME,T3 (Private),MSc,B2,3.0,5.26427357243212,1,113.1145129138544,60080.5356099288,5.231076219266676
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,10.083067696703747,1,140.43933047300072,83229.33011594023,6.938057039362365
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B1,2.0,3.0979122420716103,1,149.6241978122099,90405.65236004433,7.385746127352527
Rajshahi,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,10.942417930985542,1,158.74405534474047,62693.13050410751,2.553367623634297
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,3.4254843993408137,1,140.55485321462902,47285.938047263604,7.392432829522978
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,5.7427694955123885,0,135.28191799824512,135222.4650978367,3.4572336848693004
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,2.1074439333292503,0,111.88752215729966,59843.38915686833,3.3595677108686273
Khulna,Local SME,Self-taught,MSc,B1,2.0,3.0449134906394235,0,112.18795882090234,27683.12976710245,4.998682508936279
Sylhet,Local SME,T3 (Private),BSc,B2,3.0,6.69307677175789,0,85.492477134714,52498.78925408565,2.3118634329577654
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,2.8385641068489154,1,125.44365792016634,66534.25607161589,4.64855310244561
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,0.850803905261859,0,109.8648380501682,41095.63800699081,4.607889190746452
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,9.349138344907983,1,153.6514459029927,70829.80032233693,2.700375168182057
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,4.387016112814239,1,117.39817730147783,56749.38965137679,5.776706035964681
Chittagong,Freelancer,T3 (Private),BSc,B2,3.0,3.8747046721007923,0,110.42188189703496,48533.80982286221,2.622050077865453
Dhaka,Local SME,T3 (Private),MSc,C1,4.0,8.799901556414543,0,124.20249666490349,87595.44095743595,4.58089096792306
Dhaka,MNC subsidiary,T3 (Private),MSc,B2,3.0,3.5060036172197027,1,142.58584866176713,86739.57658783453,4.15892806628888
Sylhet,Freelancer,Self-taught,BSc,B1,2.0,5.51328275938671,0,112.18959921786646,60183.80125751336,4.590530375637594
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,4.185097612044441,0,107.05973895889076,61182.09925436349,5.344863266115693
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,1.5655719787218945,0,120.44656783094452,64262.94197834639,6.483036155754347
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,4.575178447633342,0,111.64816287770726,52820.51874828119,3.9416117759918348
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B1,2.0,7.831483393932964,1,162.62422502317796,91032.10901547449,5.33232164886212
Dhaka,Local SME,Self-taught,BSc,B1,2.0,4.373621169797459,0,105.83798894235773,73264.27233514891,3.9262592295204564
Chittagong,Outsourcing,Self-taught,BSc,C1,4.0,4.773237792315629,0,120.69291902889562,41329.88426342888,4.464527157932245
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,2.46125592976627,0,96.02933657590744,53441.49649275147,6.035059034745137
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,C1,4.0,5.810749245875662,1,151.60697959164514,67876.21889584724,3.053393033690849
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,2.25757281454397,1,144.1894929644278,58136.120864569246,4.568860951020176
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,1.838395521626623,0,114.15388522389762,61599.73704057048,4.724178705663377
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,8.40178572885867,1,137.4320483985804,50622.69935217795,5.274638909982586
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,0.34478542641980386,0,83.1048516974584,34105.00206106457,4.083383198335923
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,2.2229591637767636,1,140.44665367330617,62902.14768551277,3.034394596967779
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B2,3.0,2.199941180723442,0,112.80776132647274,52045.84460600318,4.473331305029991
Chittagong,Local SME,T3 (Private),PhD,A2,1.0,11.18222073776586,1,123.61901573825283,70569.62520805224,8.656166600695538
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,3.9178438306262917,1,148.6996400171768,65136.841497466994,4.839736331771056
Chittagong,Freelancer,T3 (Private),PhD,C1,4.0,0.8590766375786305,0,115.3919128853758,42610.87691680071,4.705302004827138
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,3.2234604924299792,0,130.74759737726342,81836.48464443917,4.172694400802504
Rajshahi,Local SME,T3 (Private),BSc,B2,3.0,5.2437207448502505,0,105.68388415059354,38915.99248727953,6.350255678071578
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,0.7500307771077408,0,102.63220604122526,50330.51775949844,2.358351819347533
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,B2,3.0,5.4005383551239134,1,154.92323759184688,82942.60325723159,5.967657843951567
Khulna,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B2,3.0,8.421395999537554,1,133.79510431408477,64963.802335871194,5.799357924711809
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,0.6950875681843867,1,140.22042558590203,109232.57221527172,5.747543227360972
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,C1,4.0,7.439753258502702,1,185.03153878126258,72259.73060168792,4.093732079422589
Chittagong,Local SME,T3 (Private),MSc,B1,2.0,0.9825780076154178,1,92.97471184681407,29477.569640152888,5.580075320277803
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,5.157694348278956,1,131.91809792435924,63619.08726883666,4.980804445566469
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,8.196778194527557,1,128.02156490288968,56228.278007458306,5.75049038444257
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",MSc,C1,4.0,10.659995797071197,1,126.99231211265582,86394.61687346784,4.5343816128902015
Sylhet,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,5.767409108309534,0,101.13897250474267,43901.64831624661,2.7590414618365093
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,1.52747299584129,1,102.87528243469423,49708.27771679462,5.654326969932303
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,0.9331701366778846,0,102.9040434799829,55537.30335825623,3.804970418859809
Sylhet,Outsourcing,T3 (Private),BSc,B1,2.0,3.852837576351058,1,127.17320727789553,42816.42164406329,5.3152654102265195
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,0.21048390505860703,0,103.93431928300836,33503.018528699584,2.974127466517758
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,2.450380663836116,0,97.7295353632778,54804.0471065857,5.926111745675872
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,4.6197654648514535,1,88.76338313135048,74324.64699734324,8.118561944735468
Chittagong,Outsourcing,Self-taught,BSc,C1,4.0,4.721591424954486,1,119.68632250019164,77474.98994350486,4.7576493356511875
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,3.4341166597367447,0,129.4272358882426,46093.24341377093,5.135730244442087
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,2.3580956562428717,0,138.6975901112685,35823.25806071497,3.092886536747901
Khulna,Local SME,Self-taught,BSc,B2,3.0,2.5357378718702615,0,94.21528729000732,32226.271362596875,4.6257034076367995
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,11.418300879228351,1,161.9051117517674,114475.40094404362,5.44710977123955
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B1,2.0,3.46822248865648,1,140.95237167410448,71739.76938133553,5.22422924198252
Rajshahi,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,8.746051064357887,0,128.7943169444942,74393.33090351758,4.380774528462804
Dhaka,Local SME,Self-taught,BSc,B2,3.0,4.453857688310911,1,164.46291298584376,53314.34098294464,6.147077714481508
